product_code,nombre,unidad_medida,unidad_medida_desc,division,rubro,segmento,lineas_venta_2024_2026
9121909,(COD 16) JARRO TÉRMICO CALSA 100 AÑOS,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,1
9121910,(COD 13) REMERA CALSA 100 AÑOS (M),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,2
9121920,(COD 2) STOPPER 100 AÑOS CALSA (X50),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121921,(COD 2) AFICHE CALSA 100 AÑOS (x100),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121922,(COD 2) CENEFA CALSA 100 AÑOS (x50),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121930,(COD 6) BOLSA KRAFT GENERICA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121932,RALLADORA DE QUESO,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121933,(COD 2) MOVIES DTT 100 AÑOS C/P 23 (x50),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121953,(COD 2) MOVIES B2C 100 AÑOS 2023 (x50),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121961,(COD 6) CAJITAS MUFFINS 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121962,(COD 6) KIT MADRES HALLOWEN 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121964,(COD 24) Afiche PDQR - Zapallo,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121965,(COD 24) Señalador PDQR - Zapallo,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121966,(COD 24) Table Tent PDQR - Zapallo,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121975,(COD 24) Kit PDQR - Zapallo,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121980,Afiche Fanáticos 2023 consumidor final,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121981,Table Tend Fanáticos 2023 cons Fin,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121983,(COD 2) CARTEL ABRE/CIERRA DTT 2023 x100,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121988,KIT 1 FANATICOS 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9121998,DIPTICO PAN DULCE (2023),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122001,KIT 2 FANATICOS 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122022,ABIERTO/CERRADO 100AÑOS - PANADERIA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122026,ABIERTO/CERRADO 100AÑOS - DTT 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122028,ABIERTO/CERRADO 100AÑOS - B2C - 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122041,ALMANAQUE 100 AÑOS 2024 (40unidades),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122042,RECETARIO PAN DULCE (2023),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122059,Table tent - Madres 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122062,CINTA SCOTH CALSA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122064,KIT 1 - FIESTAS 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122070,(COD 6) CAJA PAN DULCE 2023 (paq 25uni),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122072,(COD 6) KIT MADRES 2023 (x6Uni),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,1
9122074,BOLSA BUDIN FIESTAS 2023 (x 60u),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122075,MICROPERFORADO - FIESTAS 2023 (30x45cm),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122077,KIT 1 - FIESTAS 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122078,KIT 2 - FIESTAS 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122079,KIT 3 - FIESTAS 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122094,(COD 13) Remera mujer talle XS 2023 -,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122104,(COD 6) MICROPERF-100Años(30x45cm) y QR,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122108,(COD 2) AFICHE MASA MADRE DTT (50UN),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122120,(COD 16) TABLA PIZZERA 100 AÑOS,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122121,(COD 6) Carpita Fiestas 2023,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122123,(COD 6) KIT 1 - FIESTAS 2023 (6uni)1500k,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122124,(COD 6) KIT 2 - FIESTAS 2023(x6Uni)3000k,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122125,(COD 6) KIT 3 - FIESTAS2023(x12uni)2000k,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122164,RECETARIO BUD HUM 2023 - 38X26 ABIERTO,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122174,(COD 2) STICKER CUBITO DTT (paq 100u),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,18
9122180,(COD 16) Mochila 100 Años Montagne,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122330,Botella Innova,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122350,Libro Calsa 100 años,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,6
9122459,PARLANTE BLUETOOTH 2024,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122505,CHALECO INNOVA NEGRO S,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122506,CHALECO INNOVA NEGRO M,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122507,CHALECO INNOVA NEGRO L,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122508,CHALECO INNOVA NEGRO XL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122509,CHALECO INNOVA NEGRO XXL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122510,CHALECO INNOVA NEGRO XXXL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122528,CHOMBA BLANCA CALSA A (XXL),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122703,(COD 6) KIT 1 AMIGO-COPA AMERICA (X2),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122704,(COD 6) KIT 2 AMIGO-COPA AMERICA (X3),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122705,(COD 6) KIT 3 AMIGO-COPA AMERICA (X12),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122715,CONJUNTO PASIÓN ARTESANAL R/P (L),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,54
9122716,CONJUNTO PASIÓN ARTESANAL R/P (XL),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122717,CONJUNTO PASIÓN ARTESANAL R/P (XXL),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122742,BANNER MARCA I360 200x85 2024,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122744,BANNER DISTRI I360 200x85 2024,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122765,(COD-2) CENEFA INSTITUCIONAL B2C X 50,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122804,MATE 100 AÑOS PERSONALIZADO MINIEXPO,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122812,(COD 2)DELANTAL CUBITO CALSA 2024 - DTT,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122868,CUADERNO PUERTAS ABIERTAS 2024,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122870,CUBRECARRO PANADERIA 2024,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,13
9122880,CUADERNO PUERTAS ABIERTAS 2024,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122885,Diptico Premezcla Pan Dulce Rosca 24,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122897,(COD 6) PIROTINES FIESTAS 500G. (X40 UN),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,40
9122898,(COD 6) PORTA ROSCA 450GR,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9122906,(COD 6) KIT 1 FIESTAS 2024,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,5
9123033,(COD 6) PIROTINES FIESTAS 250G. (X25 UN),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,6
9123107,(COD 6) KIT 2 FIESTAS 2024,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,1
9123108,(COD 6) KIT 3 FIESTAS 2024 x (12),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123181,(COD 6) RECETARIO FIESTAS 2024 (X 12),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,5
9123276,(COD 24) ETIQUETA PAN SEMILLAS X25,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,40
9123277,(COD 24) ETIQUETA PAN CEREALES X25,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,39
9123287,LEMON 2025 - DELANTAL CALSA + PDV,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,5
9123295,LEMON 2025 - AFICHE PANES (X100),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123296,Panes Innova 360° - Microperforado,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,1
9123300,LEMON 2025 - CENEFA PANES X50 UN.,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123307,(COD 24) BOWL ACERO,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,33
9123451,(COD-2) AFICHE MINI CUBITO DTT (X100),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123485,LEMON 2025 - STICKER PANES MOSTRADOR,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123486,(COD 16) DELANTAL CAL PASION ARTESANAL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,68
9123487,(COD 16) CHAQUETA CAL - PASION ARTESANAL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123492,(COD 16) REMERA PASION ARTESANAL (M),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,1
9123521,LEMON 2025 - CENEFA CALSA CANASTO X50,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123523,(COD 16) REMERA PASION ARTESANAL (L),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,1
9123524,(COD 16) REMERA PASION ARTESANAL (XL),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123525,(COD 16) REMERA PASION ARTESANAL (XXL),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123527,LEMON 2025 - TAG PROD. Y PRECIO SEMILLAS,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123530,DIPTICO PAN CON SEMILLAS Y CEREALES,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,43
9123542,CAJAS SAMPLING PANES INNOVA BIENESTAR,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,32
9123575,Recetario Panes Saludables I360,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,45
9123596,(COD 7) REMERA OFICIAL SELECCIÓN (XL),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123601,(COD 24) LEMON 2026 - CANASTO BUDINES 26,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,13
9123602,CENEFA PDQ (X50 UN),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123611,Diptico Pastelera | Lanzamiento 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,46
9123614,(COD 7) DELANTAL FANÁTICOS 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,70
9123632,BOLSA CONTENEDORA (X100),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123633,(COD 12) Mochila Incentivos 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,50
9123641,(COD 12) COLGANTE INCENTIVO 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,42
9123643,(COD 12) Botella Incentivos 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,50
9123644,(COD 12) Remera Incentivos 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,50
9123646,(COD 12) Cajas Incentivos 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123662,(COD 2) AFICHE PROMO CALSA 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123663,Cartel Fresca vs seca,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,38
9123676,(COD 12) BANNER INCENTIVO 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,42
9123677,(COD 12) DIPTICO INCENTIVO 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,42
9123678,(COD 12) STICKER INCENTIVO 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,42
9123679,(COD 12) CARPETA VEN INCENTIVO 2025,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,42
9123700,(COD 24) BOLSA POLIPROPILENO PANES (X25),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,70
9123731,(COD 2) HORNO PIZZERO B2C,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9123732,(COD 24) KIT A - PANES 2025 (X12),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,28
9123734,(COD 24) KIT B - PANES 2025 (X12),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,34
9123735,(COD 24) KIT C - PANES 2025 (X12),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,28
