codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
6222,Jabon Vegetal Jazmin Y Vitamina E - Sri Sri Tattva,"Jabon Vegetal Jazmin Y Vitamina E - Sri Sri Tattva, higiene personal.","Jabón vegetal de jazmín con vitamina E, marca Sri Sri Tattva.",jabón|jabón vegetal|jabón de jazmín,ACTUALIZAR
6300,Jabón Sri Sri Ayurvédico Con Limón Y Tea Tree,"Jabón Sri Sri Ayurvédico Con Limón Y Tea Tree, marca Sri Sri Tattva, higiene personal.","Jabón ayurvédico con limón y tea tree, marca Sri Sri en barra.",jabón|jabón natural|jabón de limón|jabón de tea tree,ACTUALIZAR
8000100,Pack X 2 Creatina Micronizada Vitamin Way Sport,"Pack X 2 Creatina Micronizada Vitamin Way Sport, x2 unidades, nutricionales.","Creatina micronizada en pack x 2, marca Vitamin Way Sport.",creatina|suplemento|vitaminas,ACTUALIZAR
9990,Aceite de Oliva Laur Extra Virgen Ultra Premium 750 ml,"Aceite de Oliva Laur Extra Virgen Ultra Premium 750 ml, aceites y vinagres.","Aceite de oliva extra virgen Laur, formato 750 ml.",aceite de oliva|aceite|oliva,ACTUALIZAR
9994,Natural Seed Semillas de Sesamo Integral x200g,"Natural Seed Semillas de Sesamo Integral x200g, semillas y granos.","Semillas de sésamo integral, marca Natural Seed, presentación de 200g.",semillas|sésamo|semillas de sésamo,ACTUALIZAR
9995,Mix Semillas Ensaladas Sopas Natural Seed x250 g,"Mix Semillas Ensaladas Sopas Natural Seed x250 g, frutos secos.","Mezcla de semillas para ensaladas y sopas, marca Natural Seed, formato 250 g.",semillas|mezcla de semillas|semillas para ensaladas|semillas para sopas,ACTUALIZAR
9996,Harina de Quinoa Natural Seed x250 g.,"Harina de Quinoa Natural Seed x250 g, harinas, harinas, presentación individual.","Harina de quinoa, marca Natural Seed, presentación de 250 g.",harina|harina de quinoa,ACTUALIZAR
9998,Semillas de Chia Entera Natural Seed x200g,"Semillas de Chia Entera Natural Seed x200g, nutricionales, nutricionales, presentación individual.","Semillas de chía enteras, marca Natural Seed, presentación de 200g.",chia|semillas de chia,ACTUALIZAR
9998100,Pack x3 Semilla de Chia Entera Natural Seed x200g,"Pack x3 Semilla de Chia Entera Natural Seed x200g, semillas y granos.","Pack x3 de semilla de chía entera, marca Natural Seed, 200g cada uno.",semilla de chía|chia|semillas,ACTUALIZAR
clarax100g,Clara De Huevo Colabella Pasteurizada Polvo 100g S/tacc,"Clara De Huevo Colabella Pasteurizada Polvo 100g S/tacc, deportivos, deportivos.","Clara de huevo en polvo pasteurizada, marca Colabella, 100g, sin TACC.",clara de huevo|huevo en polvo|clara en polvo,ACTUALIZAR
ginkgo200,Pack x3 Ginkgo 120 Complex Memoria Vitamin Way X Cápsulas Pharmamerican,"Pack x3 Ginkgo 120 Complex Memoria Vitamin Way X Cápsulas Pharmamerican, nutricionales.","Pack x3 cápsulas de ginkgo biloba 120 complex, marca Vitamin Way.",ginkgo|cápsulas|suplemento,ACTUALIZAR
GLU-8960_v,Glutamina Monohidrato Micronizada Vitamin Way Sport 150g,"Glutamina Monohidrato Micronizada Vitamin Way Sport 150g, deportivos, deportivos, presentación individual.","Glutamina monohidrato micronizada, marca Vitamin Way, formato 150g.",glutamina|aminograma|suplemento de glutamina,ACTUALIZAR
KIT-4200MKFD32_0_v,PACK OMEGA 3 Aceite de Pescado x60 Cápsulas,"PACK OMEGA 3 Aceite de Pescado x60 Cápsulas, marca Geonat, nutricionales.","Omega 3 aceite de pescado en cápsulas, marca no especificada, pack de 60.",omega 3|cápsulas de omega 3|aceite de pescado,ACTUALIZAR
KIT-8837MKFD2F_0_v,PACK OMEGA 3 (aceite de pescado y chía) x60 Cápsulas,"PACK OMEGA 3 (aceite de pescado y chía) x60 Cápsulas, marca Geonat, nutricionales.","Omega 3 en cápsulas de aceite de pescado y chía, marca no especificada, pack x60.",omega 3|cápsulas de omega 3|aceite de pescado|cápsulas de aceite de pescado|cápsulas de chía,ACTUALIZAR
