id,title,brand,presentation,price,priceDisplay,stock,catalogo,categoryFooter,description,images
1940,CREMOR TARTARO X 1 KG,ALZOL,,20328,"20.328,00",6,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 1940,ESTABILIZ DE GRASAS Y CORRECTOR DE ACIDEZ.ES UN COMPUESTO DE SALES,https://curlomayorista.com.ar/imagenesproductos/1940a.jpg
2927,CUBANITOS PARA RELLENAR 10CM CAJA X 2 KG,ALTA ROTACION,,21780,"21.780,00",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / CONOS Y OBLEAS DULCES - ID 2927,,https://curlomayorista.com.ar/imagenesproductos/2927a.jpg
1170,CUBANITOS PARA RELLENAR 5CM CAJA X 2 KG,ALTA ROTACION,,21780,"21.780,00",26,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / CONOS Y OBLEAS DULCES - ID 1170,,https://curlomayorista.com.ar/imagenesproductos/1170a.jpg
2705,DIOXIDO DE TITANIO PURO X 50 G,FLEIBOR,,3213.42,"3.213,42",12,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2705,"ES UN COLORANTE EN POLVO DE ALTA CALIDAD, IDEAL PARA LOGRAR UN ACABADO BLANCO BRILLANTE EN TUS CREACIONES DE REPOSTERíA. ESTE INGREDIENTE VERSáTIL SE UTILIZA PARA BLANQUEAR MASAS, CREMAS Y COBERTURAS, APORTANDO UN COLOR UNIFORME Y ATRACTIVO A TORTAS, CUPCAKES, GALLETAS Y OTROS POSTRES. SU FóRMULA SEGURA Y FáCIL DE USAR TE PERMITE MEZCLARLO CON OTROS INGREDIENTES SIN COMPLICACIONES, ASEGURANDO RESULTADOS PROFESIONALES EN CADA PREPARACIóN.",https://curlomayorista.com.ar/imagenesproductos/2705a.jpg
2805,DROPS MAXI PERLAS BLANCAS X 35 GR,PASTELAR,,1923.9,"1.923,90",2,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2805,"EL COMPLEMENTO PERFECTO PARA TUS CREACIONES REPOSTERAS. PRESENTADOS EN UN PRáCTICO ENVASE TIPO BLíSTER, SON IDEALES PARA DECORAR CUPCAKES, GALLETAS, PASTELES Y MáS.",https://curlomayorista.com.ar/imagenesproductos/2805a.jpg
2806,DROPS MAXI PERLAS DORADAS X 35 GR,PASTELAR,,1923.9,"1.923,90",10,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2806,"EL COMPLEMENTO PERFECTO PARA TUS CREACIONES REPOSTERAS. PRESENTADOS EN UN PRáCTICO ENVASE TIPO BLíSTER, SON IDEALES PARA DECORAR CUPCAKES, GALLETAS, PASTELES Y MáS.",https://curlomayorista.com.ar/imagenesproductos/2806a.jpg
2929,DROPS MAXI PERLAS ROSA FUERTE X 35 GR,PASTELAR,,1923.9,"1.923,90",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2929,,https://curlomayorista.com.ar/imagenesproductos/2929a.jpg
2919,DROPS MIX OJITOS  X 30 GR,PASTELAR,,1923.9,"1.923,90",52,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2919,,https://curlomayorista.com.ar/imagenesproductos/2919a.jpg
2921,DROPS MIX PASTEL MATE  FORMAS VARIAS X 30 GR,PASTELAR,,1923.9,"1.923,90",36,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2921,,https://curlomayorista.com.ar/imagenesproductos/2921a.jpg
2807,DROPS PERLAS MEDIANAS BLANCAS X 35 GR,PASTELAR,,1923.9,"1.923,90",-7,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2807,"EL COMPLEMENTO PERFECTO PARA TUS CREACIONES REPOSTERAS. PRESENTADOS EN UN PRáCTICO ENVASE TIPO BLíSTER, SON IDEALES PARA DECORAR CUPCAKES, GALLETAS, PASTELES Y MáS.",https://curlomayorista.com.ar/imagenesproductos/2807a.jpg
2842,DROPS PERLAS MEDIANAS CELESTES X 35 GR,PASTELAR,,1923.9,"1.923,90",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2842,"EL COMPLEMENTO PERFECTO PARA TUS CREACIONES REPOSTERAS. PRESENTADOS EN UN PRáCTICO ENVASE TIPO BLíSTER, SON IDEALES PARA DECORAR CUPCAKES, GALLETAS, PASTELES Y MáS.",https://curlomayorista.com.ar/imagenesproductos/2842a.jpg
2808,DROPS PERLAS MEDIANAS DORADAS X 35 GR,PASTELAR,,1923.9,"1.923,90",10,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2808,"EL COMPLEMENTO PERFECTO PARA TUS CREACIONES REPOSTERAS. PRESENTADOS EN UN PRáCTICO ENVASE TIPO BLíSTER, SON IDEALES PARA DECORAR CUPCAKES, GALLETAS, PASTELES Y MáS.",https://curlomayorista.com.ar/imagenesproductos/2808a.jpg
2843,DROPS PERLAS MEDIANAS ROSA X 35 GR,PASTELAR,,1923.9,"1.923,90",7,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / GRANAS Y GRAGEAS - ID 2843,"EL COMPLEMENTO PERFECTO PARA TUS CREACIONES REPOSTERAS. PRESENTADOS EN UN PRáCTICO ENVASE TIPO BLíSTER, SON IDEALES PARA DECORAR CUPCAKES, GALLETAS, PASTELES Y MáS.",https://curlomayorista.com.ar/imagenesproductos/2843a.jpg
2879,DULCE DE LECHE REPOSTERO LA AGUSTINA PREMIUM X 10 KG (BALDE PLAST),LA AGUSTINA,,55015.89,"55.015,89",17,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / NINGUNA - ID 2879,,https://curlomayorista.com.ar/imagenesproductos/2879a.jpg
2094,ESENCIA DE AGUA DE AZAHAR FLEIBOR X 30 CC,FLEIBOR,,1607.78,"1.607,78",315,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2094,,https://curlomayorista.com.ar/imagenesproductos/2094a.jpg
2025,ESENCIA DE ALMENDRAS AMARGAS FLEIBOR X 30 CC.,FLEIBOR,,1607.78,"1.607,78",5,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2025,,https://curlomayorista.com.ar/imagenesproductos/2025a.jpg
1590,ESENCIA DE AROMA MANTECA FLEIBOR X 30 C.C.,FLEIBOR,,1607.78,"1.607,78",9,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 1590,,https://curlomayorista.com.ar/imagenesproductos/1590a.jpg
2712,ESENCIA DE BANANA EN POLVO X 28 G.,FLEIBOR,,3704.33,"3.704,33",-4,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2712,"AROMATIZANTES EN POLVO DE ALTA CONCENTRACIóN Y RENDIMIENTO.
SON IDEALES PARA REPOSTERíA POR SU FáCIL INTEGRACIóN EN PREPARACIONES.
NO APORTAN HUMEDAD A LAS MEZCLAS,SON INCOLOROS, RESISTEN MAYOR TEMPERATURA EN EL HORNEADO, INDICADOS PARA RECETAS DE GRAN CONTENIDO GRASO.

IDEAL PARA CHOCOLATE (LIPOSOLUBLE), CREMAS, MASAS, PASTAS DE FORRAR TORTAS, BUDINES, BIZCOCHUELOS, MACARONS, ETC.",https://curlomayorista.com.ar/imagenesproductos/2712a.jpg
2036,ESENCIA DE BANANA FLEIBOR X 30CC,FLEIBOR,,1607.78,"1.607,78",33,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2036,,https://curlomayorista.com.ar/imagenesproductos/2036a.jpg
2095,ESENCIA DE BUDIN FLEIBOR X 30 CC,FLEIBOR,,1607.78,"1.607,78",-10,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2095,,https://curlomayorista.com.ar/imagenesproductos/2095a.jpg
2710,ESENCIA DE CHOCOLATE BLANCO EN POLVO X 28 G.,FLEIBOR,,3704.33,"3.704,33",10,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2710,"AROMATIZANTES EN POLVO DE ALTA CONCENTRACIóN Y RENDIMIENTO.
SON IDEALES PARA REPOSTERíA POR SU FáCIL INTEGRACIóN EN PREPARACIONES.
NO APORTAN HUMEDAD A LAS MEZCLAS,SON INCOLOROS, RESISTEN MAYOR TEMPERATURA EN EL HORNEADO, INDICADOS PARA RECETAS DE GRAN CONTENIDO GRASO.

IDEAL PARA CHOCOLATE (LIPOSOLUBLE), CREMAS, MASAS, PASTAS DE FORRAR TORTAS, BUDINES, BIZCOCHUELOS, MACARONS, ETC.",https://curlomayorista.com.ar/imagenesproductos/2710a.jpg
2026,ESENCIA DE CHOCOLATE FLEIBOR X 30 CC.,FLEIBOR,,1607.78,"1.607,78",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2026,,https://curlomayorista.com.ar/imagenesproductos/2026a.jpg
2709,ESENCIA DE COCO EN POLVO X 28 G.,FLEIBOR,,3704.33,"3.704,33",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2709,"AROMATIZANTES EN POLVO DE ALTA CONCENTRACIóN Y RENDIMIENTO.
SON IDEALES PARA REPOSTERíA POR SU FáCIL INTEGRACIóN EN PREPARACIONES.
NO APORTAN HUMEDAD A LAS MEZCLAS,SON INCOLOROS, RESISTEN MAYOR TEMPERATURA EN EL HORNEADO, INDICADOS PARA RECETAS DE GRAN CONTENIDO GRASO.

IDEAL PARA CHOCOLATE (LIPOSOLUBLE), CREMAS, MASAS, PASTAS DE FORRAR TORTAS, BUDINES, BIZCOCHUELOS, MACARONS, ETC.",https://curlomayorista.com.ar/imagenesproductos/2709a.jpg
2028,ESENCIA DE COCO FLEIBOR X 30 CC.,FLEIBOR,,1607.78,"1.607,78",28,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2028,,https://curlomayorista.com.ar/imagenesproductos/2028a.jpg
2030,ESENCIA DE FRAMBUESA FLEIBOR X 30 CC.,FLEIBOR,,1607.78,"1.607,78",32,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2030,,https://curlomayorista.com.ar/imagenesproductos/2030a.jpg
2708,ESENCIA DE FRUTILLA EN POLVO X 28 G.,FLEIBOR,,3704.33,"3.704,33",15,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2708,"AROMATIZANTES EN POLVO DE ALTA CONCENTRACIóN Y RENDIMIENTO.
SON IDEALES PARA REPOSTERíA POR SU FáCIL INTEGRACIóN EN PREPARACIONES.
NO APORTAN HUMEDAD A LAS MEZCLAS,SON INCOLOROS, RESISTEN MAYOR TEMPERATURA EN EL HORNEADO, INDICADOS PARA RECETAS DE GRAN CONTENIDO GRASO.

IDEAL PARA CHOCOLATE (LIPOSOLUBLE), CREMAS, MASAS, PASTAS DE FORRAR TORTAS, BUDINES, BIZCOCHUELOS, MACARONS, ETC.",https://curlomayorista.com.ar/imagenesproductos/2708a.jpg
2031,ESENCIA DE FRUTILLA FLEIBOR X 30 CC.,FLEIBOR,,1607.78,"1.607,78",37,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2031,,https://curlomayorista.com.ar/imagenesproductos/2031a.jpg
2707,ESENCIA DE FRUTOS ROJOS EN POLVO X 28 G.,FLEIBOR,,3704.33,"3.704,33",24,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2707,"AROMATIZANTES EN POLVO DE ALTA CONCENTRACIóN Y RENDIMIENTO.
SON IDEALES PARA REPOSTERíA POR SU FáCIL INTEGRACIóN EN PREPARACIONES.
NO APORTAN HUMEDAD A LAS MEZCLAS,SON INCOLOROS, RESISTEN MAYOR TEMPERATURA EN EL HORNEADO, INDICADOS PARA RECETAS DE GRAN CONTENIDO GRASO.

IDEAL PARA CHOCOLATE (LIPOSOLUBLE), CREMAS, MASAS, PASTAS DE FORRAR TORTAS, BUDINES, BIZCOCHUELOS, MACARONS, ETC.",https://curlomayorista.com.ar/imagenesproductos/2707a.jpg
2713,ESENCIA DE LIMON EN POLVO X 28 G.,FLEIBOR,,3815.8,"3.815,80",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2713,"AROMATIZANTES EN POLVO DE ALTA CONCENTRACIóN Y RENDIMIENTO.
SON IDEALES PARA REPOSTERíA POR SU FáCIL INTEGRACIóN EN PREPARACIONES.
NO APORTAN HUMEDAD A LAS MEZCLAS,SON INCOLOROS, RESISTEN MAYOR TEMPERATURA EN EL HORNEADO, INDICADOS PARA RECETAS DE GRAN CONTENIDO GRASO.

IDEAL PARA CHOCOLATE (LIPOSOLUBLE), CREMAS, MASAS, PASTAS DE FORRAR TORTAS, BUDINES, BIZCOCHUELOS, MACARONS, ETC.",https://curlomayorista.com.ar/imagenesproductos/2713a.jpg
2032,ESENCIA DE LIMON FLEIBOR X 30 CC.,FLEIBOR,,1607.78,"1.607,78",95,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2032,,https://curlomayorista.com.ar/imagenesproductos/2032a.jpg
2033,ESENCIA DE MENTA FLEIBOR X 30 CC.,FLEIBOR,,1607.78,"1.607,78",38,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2033,,https://curlomayorista.com.ar/imagenesproductos/2033a.jpg
2034,ESENCIA DE NARANJA FLEIBOR X 30 CC.,FLEIBOR,,1607.78,"1.607,78",87,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2034,,https://curlomayorista.com.ar/imagenesproductos/2034a.jpg
2706,ESENCIA DE NUTELLA EN POLVO X 28 G.,FLEIBOR,,1411.49,"1.411,49",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2706,"AROMATIZANTES EN POLVO DE ALTA CONCENTRACIóN Y RENDIMIENTO.
SON IDEALES PARA REPOSTERíA POR SU FáCIL INTEGRACIóN EN PREPARACIONES.
NO APORTAN HUMEDAD A LAS MEZCLAS,SON INCOLOROS, RESISTEN MAYOR TEMPERATURA EN EL HORNEADO, INDICADOS PARA RECETAS DE GRAN CONTENIDO GRASO.

IDEAL PARA CHOCOLATE (LIPOSOLUBLE), CREMAS, MASAS, PASTAS DE FORRAR TORTAS, BUDINES, BIZCOCHUELOS, MACARONS, ETC.",https://curlomayorista.com.ar/imagenesproductos/2706a.jpg
2096,ESENCIA DE PAN DULCE FLEIBOR X 30 CC,FLEIBOR,,1411.53,"1.411,53",257,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2096,,https://curlomayorista.com.ar/imagenesproductos/2096a.jpg
2711,ESENCIA DE PISTACHO EN POLVO X 28 G.,FLEIBOR,,3669.37,"3.669,37",24,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2711,"AROMATIZANTES EN POLVO DE ALTA CONCENTRACIóN Y RENDIMIENTO.
SON IDEALES PARA REPOSTERíA POR SU FáCIL INTEGRACIóN EN PREPARACIONES.
NO APORTAN HUMEDAD A LAS MEZCLAS,SON INCOLOROS, RESISTEN MAYOR TEMPERATURA EN EL HORNEADO, INDICADOS PARA RECETAS DE GRAN CONTENIDO GRASO.

IDEAL PARA CHOCOLATE (LIPOSOLUBLE), CREMAS, MASAS, PASTAS DE FORRAR TORTAS, BUDINES, BIZCOCHUELOS, MACARONS, ETC.",https://curlomayorista.com.ar/imagenesproductos/2711a.jpg
1983,ESENCIA DE VAINILLA FLEIBOR X  110 C.C,FLEIBOR,,1908.73,"1.908,73",638,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 1983,,https://curlomayorista.com.ar/imagenesproductos/1983a.jpg
1985,ESENCIA DE VAINILLA FLEIBOR X 1.LTS,FLEIBOR,,4701.87,"4.701,87",81,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 1985,,https://curlomayorista.com.ar/imagenesproductos/1985a.jpg
1986,ESENCIA DE VAINILLA FLEIBOR X 2 LT,FLEIBOR,,8383.88,"8.383,88",56,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 1986,,https://curlomayorista.com.ar/imagenesproductos/1986a.jpg
1987,ESENCIA DE VAINILLA FLEIBOR X 5 LT,FLEIBOR,,13317.35,"13.317,35",9,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 1987,,https://curlomayorista.com.ar/imagenesproductos/1987a.jpg
2098,"EXTRACTO DE MALTA, FLEIBOR X 500 GRS",FLEIBOR,,7931.88,"7.931,88",6,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2098,,https://curlomayorista.com.ar/imagenesproductos/2098a.jpg
2097,"EXTRACTO DE MALTA, FLEIBOR X 60 GRS",FLEIBOR,,2679.64,"2.679,64",44,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2097,,https://curlomayorista.com.ar/imagenesproductos/2097a.jpg
1941,FECULA ALZOL X 1 KG,ALZOL,,3049.2,"3.049,20",27,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 1941,,https://curlomayorista.com.ar/imagenesproductos/1941a.jpg
1942,FECULA ALZOL X 5 KG,ALZOL,,14338.5,"14.338,50",2,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 1942,,https://curlomayorista.com.ar/imagenesproductos/1942a.jpg
2961,FLEIGEL AZUL X 15 GR,FLEIBOR,,1851.3,"1.851,30",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS HELADOS - ID 2961,,
2963,FLEIGEL BLANCO X 15 GR,FLEIBOR,,1851.3,"1.851,30",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2963,,
2958,FLEIGEL FUCSIA X 15 GR,FLEIBOR,,1851.3,"1.851,30",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2958,,
2962,FLEIGEL NARANJA X 15 GR,FLEIBOR,,1851.3,"1.851,30",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS HELADOS - ID 2962,,
2964,FLEIGEL NEGRO X 15 GR,FLEIBOR,,1851.3,"1.851,30",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2964,,
2957,FLEIGEL ROJO X 15 GR,FLEIBOR,,1851.3,"1.851,30",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2957,,
2960,FLEIGEL VERDE X 15 GR,FLEIBOR,,1851.3,"1.851,30",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2960,,
2959,FLEIGEL VIOLETA X 15 GR,FLEIBOR,,1851.3,"1.851,30",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS HELADOS - ID 2959,,
2043,FONDANT BALLINA X 500 GR,BALLINA,,4244.6,"4.244,60",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / PASTA PARA CUBRIR TORTAS Y MODELAR - ID 2043,,https://curlomayorista.com.ar/imagenesproductos/2043a.jpg
1704,FONDANT EXTRA X 1 KG,DGE,,4404.4,"4.404,40",27,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / PASTA PARA CUBRIR TORTAS Y MODELAR - ID 1704,,https://curlomayorista.com.ar/imagenesproductos/1704a.jpg
2936,GELATINA SABOR FRAMBUESA X 1KG,ALZOL,,11234.85,"11.234,85",8,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2936,,
2939,GELATINA SABOR FRUTILLA X 1KG,ALZOL,,11234.85,"11.234,85",9,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2939,,
2937,GELATINA SABOR MANZANA X 1KG,ALZOL,,11234.85,"11.234,85",9,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2937,,
2938,GELATINA SABOR NARANJA X 1KG,ALZOL,,11234.85,"11.234,85",9,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2938,,
1972,GELATINA SIN SABOR ALZOL X 1 KG,ALZOL,,33577.5,"33.577,50",49,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 1972,,https://curlomayorista.com.ar/imagenesproductos/1972a.jpg
2101,GLICERINA PURA X 60 CC,FLEIBOR,,1470.53,"1.470,53",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2101,,https://curlomayorista.com.ar/imagenesproductos/2101a.jpg
2092,GLUCOSA  X 250 GRS,PASTELAR,,3412.2,"3.412,20",7,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2092,,https://curlomayorista.com.ar/imagenesproductos/2092a.jpg
2440,GLUCOSA X 3 KG,PASTELAR,,21810.86,"21.810,86",2,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / POLVOS SOLUBLES Y ADITIVOS P/REPOSTERÍA - ID 2440,,
2393,ILUMINADOR  AZUL PERLA X 3 GRS,FLEIBOR,,2305.31,"2.305,31",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2393,,https://curlomayorista.com.ar/imagenesproductos/2393a.jpg
2391,ILUMINADOR  NACAR X 3 GRS,FLEIBOR,,2305.31,"2.305,31",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2391,,https://curlomayorista.com.ar/imagenesproductos/2391a.jpg
2392,ILUMINADOR  ROJO X 3 GRS,FLEIBOR,,2305.31,"2.305,31",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2392,,https://curlomayorista.com.ar/imagenesproductos/2392a.jpg
2396,ILUMINADOR  VIOLETA P X 3 GRS,FLEIBOR,,2305.31,"2.305,31",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2396,,https://curlomayorista.com.ar/imagenesproductos/2396a.jpg
2394,ILUMINADOR AZUL  X 3 GRS,FLEIBOR,,2305.31,"2.305,31",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2394,,https://curlomayorista.com.ar/imagenesproductos/2394a.jpg
2395,ILUMINADOR DORADO PERLA  X 3 GRS,FLEIBOR,,2305.31,"2.305,31",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2395,,https://curlomayorista.com.ar/imagenesproductos/2395a.jpg
2389,ILUMINADOR VERDE  X 3 GRS,FLEIBOR,,2305.31,"2.305,31",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2389,,https://curlomayorista.com.ar/imagenesproductos/2389a.jpg
2390,ILUMINADOR VERDE P  X 3 GRS,FLEIBOR,,2305.31,"2.305,31",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2390,,https://curlomayorista.com.ar/imagenesproductos/2390a.jpg
2380,LICOR MARASCHINO X 1 LT,MOSER,,9409.99,"9.409,99",120,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / VINOS/LICORES - ID 2380,,https://curlomayorista.com.ar/imagenesproductos/2380a.jpg
1705,LICOR RHUM X 1 LT,MOSER,,9409.99,"9.409,99",6,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / VINOS/LICORES - ID 1705,,https://curlomayorista.com.ar/imagenesproductos/1705a.jpg
2347,LIPOSOLUBLE EN POLVO  AMARILLO X 5 GRS,FLEIBOR,,2063.42,"2.063,42",24,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2347,,https://curlomayorista.com.ar/imagenesproductos/2347a.jpg
2351,LIPOSOLUBLE EN POLVO AZUL X 5 GRS,FLEIBOR,,2063.42,"2.063,42",0,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS REPOSTERIA - ID 2351,,https://curlomayorista.com.ar/imagenesproductos/2351a.jpg
2388,LIPOSOLUBLE EN POLVO BLANCO X 5 GRS,FLEIBOR,,2063.42,"2.063,42",8,C) INSUMOS P/REPOSTERÍA,INSUMOS P/REPOSTERIA / COLORANTES Y ESENCIAS HELADOS - ID 2388,,https://curlomayorista.com.ar/imagenesproductos/2388a.jpg
