product_code,nombre_almaro,nombre_gev,en_gonzales,umv_tipo_actual,umv_tipo_propuesto,unidad_minima_de_venta_actual,unidad_minima_de_venta_propuesta,unidades_por_display_actual,unidades_por_display_propuesto,displays_por_bulto_actual,displays_por_bulto_propuesto,unidades_por_bulto_actual,unidades_por_bulto_propuesto,patron,factor_a,factor_b,contenido,match_nombre,regla,fuente,confianza,accion,notas
12955,CEREALES BAGLEY SALVAD.36X169G,CEREALES BAGLEY SALVAD.36X169G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,169G,36X169G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
12956,SALADIX PANCETA 4X6X100,SALADIX PANCETA 4X6X100,false,unidad,unidad,unidades,UNIDAD,,6,,4,1,24,3_factores,4,6,100,4X6X100,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
12959,SALADIX PAPA CRE/CEBO.44X30G,SALADIX PAPA CRE/CEBO.44X30G,false,unidad,unidad,unidades,UNIDAD,,,,,1,44,2_factores,44,,30G,44X30G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
12962,SALADIX CROSS ORIG.60X27G,SALADIX CROSS ORIG.60X27G,false,unidad,unidad,unidades,UNIDAD,,,,,1,60,2_factores,60,,27G,60X27G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
12997,ENS.ATUN.OLIVA.LC.24X180GR,ENS.ATUN.OLIVA.LC.24X180GR,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,180GR,24X180GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13004,CHICLE POOSH FRUTIS 18X202G.,CHICLE POOSH FRUTIS 18X202G.,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,202G,18X202G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13016,JELLY BUTT 6X1.1 KG,JELLY BUTT 6X1.1 KG,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,1.1KG,6X1.1KG,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13030,GOMAS RICOMAS CONITO FR 6X500G,GOMAS RICOMAS CONITO FR 6X500G,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,500G,6X500G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13031,TORTA CHIPS AGUILA 12X450GR,TORTA CHIPS AGUILA 12X450GR,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,450GR,12X450GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13047,DULC LECHE PONCH NEG 12X800G,DULC LECHE PONCH NEG 12X800G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,800G,12X800G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13059,PP CON LECHE LG SOBR 8X8X65G,PP CON LECHE LG SOBR 8X8X65G,false,unidad,unidad,unidades,UNIDAD,,8,,8,1,64,3_factores,8,8,65G,8X8X65G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13070,SIMPLE COLAGENO 6x60,SIMPLE COLAGENO 6x60,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,60,6X60,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13071,SIMPLE COLAGENO 12x28,SIMPLE COLAGENO 12x28,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,28,12X28,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13080,ARCOR COOKIES 20X75G,ARCOR COOKIES 20X75G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,75G,20X75G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13081,ATUN.DESMEN.NAT.NOEL.24X170Gr,ATUN.DESMEN.NAT.NOEL.24X170Gr,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,170GR,24X170GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13082,ATUN.DESM.AC/AG.NOEL.24X170Gr,ATUN.DESM.AC/AG.NOEL.24X170Gr,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,170GR,24X170GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13083,CONO AME/CHOCO 18X80G(120CC),CONO AME/CHOCO 18X80G(120CC),false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,80G,18X80G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13087,SALADIX CROSS QUESO 60X27G,SALADIX CROSS QUESO 60X27G,false,unidad,unidad,unidades,UNIDAD,,,,,1,60,2_factores,60,,27G,60X27G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13088,SALADIX CROSS QUESO 32X67G,SALADIX CROSS QUESO 32X67G,false,unidad,unidad,unidades,UNIDAD,,,,,1,32,2_factores,32,,67G,32X67G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13089,SALADIX CROSS QUESO 20X135G,SALADIX CROSS QUESO 20X135G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,135G,20X135G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13097,SER FIBRAS 30X200G,SER FIBRAS 30X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,30,2_factores,30,,200G,30X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13098,MACUCAS CHIPS 24X118,MACUCAS CHIPS 24X118,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,118,24X118,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13099,MOGUL CONITOS 16X220G,MOGUL CONITOS 16X220G,false,unidad,unidad,unidades,UNIDAD,,,,,1,16,2_factores,16,,220G,16X220G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13105,DIVERSION SECAS VAIN.36X160G,DIVERSION SECAS VAIN.36X160G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,160G,36X160G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13107,DIVERSION SECAS CHOCO.36X160G,DIVERSION SECAS CHOCO.36X160G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,160G,36X160G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13116,SUGUS MAX PINTALENGUA 12X70,SUGUS MAX PINTALENGUA 12X70,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,70,12X70,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13117,SAPITO CARUCHA 30X60G(86CC),SAPITO CARUCHA 30X60G(86CC),false,unidad,unidad,unidades,UNIDAD,,,,,1,30,2_factores,30,,60G,30X60G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13127,BIZC.AZUCARADOS ARCOR 32X180G,BIZC.AZUCARADOS ARCOR 32X180G,false,unidad,unidad,unidades,UNIDAD,,,,,1,32,2_factores,32,,180G,32X180G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13134,CHO.COFLER 50% CACAO 12X10X55G,CHO.COFLER 50% CACAO 12X10X55G,false,unidad,unidad,unidades,UNIDAD,,10,,12,1,120,3_factores,12,10,55G,12X10X55G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13139,TRAVIATA 16X4X101G,TRAVIATA 16X4X101G,false,unidad,display,unidades,DISPLAY,,4,,16,1,16,3_factores,16,4,101G,16X4X101G,3f_pack_interno_4_display,nombre_almaro_3f_display,alta,cargar_packing_desde_nombre,
13148,MERME. FRUT/ROJ LC +F 12X454 G,MERME. FRUT/ROJ LC +F 12X454 G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,454G,12X454G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13158,MERM. FRUT/ROJ BC +F 12X390 GR,MERM. FRUT/ROJ BC +F 12X390 GR,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,390GR,12X390GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13161,JALEA MEMBRILLO BC +F 12X390 G,JALEA MEMBRILLO BC +F 12X390 G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,390G,12X390G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13214,HVO PAW PATROL 2X12X55GR,HVO PAW PATROL 2X12X55GR,false,unidad,unidad,unidades,UNIDAD,,12,,2,1,24,3_factores,2,12,55GR,2X12X55GR,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13233,HUEVO SIRENAS ST FP 4X6X100G,HUEVO SIRENAS ST FP 4X6X100G,false,unidad,unidad,unidades,UNIDAD,,6,,4,1,24,3_factores,4,6,100G,4X6X100G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13234,HVO BOB ESPONJA 4X6X100G-ST,HVO BOB ESPONJA 4X6X100G-ST,false,unidad,unidad,unidades,UNIDAD,,6,,4,1,24,3_factores,4,6,100G,4X6X100G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13240,ARVEJAS SEC REM NOEL 24 X 300G,ARVEJAS SEC REM NOEL 24 X 300G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,300G,24X300G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13254,JARDINERA NOEL 24X300G,JARDINERA NOEL 24X300G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,300G,24X300G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13260,FORMIS VAI/CHO 36X102G,FORMIS VAI/CHO 36X102G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,102G,36X102G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13261,FORMIS CHO/DDL 36X102G,FORMIS CHO/DDL 36X102G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,102G,36X102G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13262,FORMIS VAI/FRUT 36X102G,FORMIS VAI/FRUT 36X102G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,102G,36X102G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13263,FORMIS CHO/VAI 36X102G,FORMIS CHO/VAI 36X102G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,102G,36X102G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13268,PORTEÑITAS 30X139G,PORTEÑITAS 30X139G,false,unidad,unidad,unidades,UNIDAD,,,,,1,30,2_factores,30,,139G,30X139G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13277,SURTIDO BAGLEY 21X390G,SURTIDO BAGLEY 21X390G,false,unidad,unidad,unidades,UNIDAD,,,,,1,21,2_factores,21,,390G,21X390G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13288,MOGUL SURTIDO 16X200,MOGUL SURTIDO 16X200,false,unidad,unidad,unidades,UNIDAD,,,,,1,16,2_factores,16,,200,16X200,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13291,HVO PAW PATROL DOYPACK 9X170GR,HVO PAW PATROL DOYPACK 9X170GR,false,unidad,unidad,unidades,UNIDAD,,,,,1,9,2_factores,9,,170GR,9X170GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13298,HVO COFLER BLOCK PF 4X6X120GR,HVO COFLER BLOCK PF 4X6X120GR,false,unidad,unidad,unidades,UNIDAD,,6,,4,1,24,3_factores,4,6,120GR,4X6X120GR,3f_keyword_unidad:block,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13299,HVO COFLER ROCKLETS 4X6X125GR,HVO COFLER ROCKLETS 4X6X125GR,false,unidad,unidad,unidades,UNIDAD,,6,,4,1,24,3_factores,4,6,125GR,4X6X125GR,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13303,CRACKER SANDWICH 16x3x112 g,CRACKER SANDWICH 16x3x112 g,false,unidad,display,unidades,DISPLAY,,3,,16,1,16,3_factores,16,3,112G,16X3X112G,3f_pack_interno_3_display,nombre_almaro_3f_display,alta,cargar_packing_desde_nombre,
13304,PP SOBRE ESP CREMA LTO 8X8X65,PP SOBRE ESP CREMA LTO 8X8X65,false,unidad,unidad,unidades,UNIDAD,,8,,8,1,64,3_factores,8,8,65,8X8X65,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13320,HVO BOB ESPONJA 9X170G DOYP,HVO BOB ESPONJA 9X170G DOYP,false,unidad,unidad,unidades,UNIDAD,,,,,1,9,2_factores,9,,170G,9X170G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13327,TAB.ARCOR 70°ANIVER. 8X10X105G,TAB.ARCOR 70°ANIVER. 8X10X105G,false,unidad,unidad,unidades,UNIDAD,,10,,8,1,80,3_factores,8,10,105G,8X10X105G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13349,MACUCAS 36X110G,MACUCAS 36X110G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,110G,36X110G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13352,CARAMELOS SURTIDOS ARC.12X242G,CARAMELOS SURTIDOS ARC.12X242G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,242G,12X242G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13361,ALF.AGUILA SIMPLE 40X50G,ALF.AGUILA SIMPLE 40X50G,false,unidad,unidad,unidades,UNIDAD,,,,,1,40,2_factores,40,,50G,40X50G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13371,MINI MACUCAS BOLSA 36X140G,MINI MACUCAS BOLSA 36X140G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,140G,36X140G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13375,MANA SABOR CHOCOLATADA 36X145G,MANA SABOR CHOCOLATADA 36X145G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,145G,36X145G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13381,SALADIX CHIPS SAB.ORIG.20X100G,SALADIX CHIPS SAB.ORIG.20X100G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,100G,20X100G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13382,SALADIX CHIPS SAB.ORIG.20X60G,SALADIX CHIPS SAB.ORIG.20X60G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,60G,20X60G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13386,SALADIX PAPAS EXT. CHEDDAR 20X58gr,SALADIX PAPAS EXT. CHEDDAR 20X58gr,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,58GR,20X58GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13401,NB MANI MASCABO Y SAL 24 X120G,NB MANI MASCABO Y SAL 24 X120G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,120G,24X120G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13404,N. BREAK INDULGENTE 24 X 120G,N. BREAK INDULGENTE 24 X 120G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,120G,24X120G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13405,NATURAL BREAK PICADA 24 X 120G,NATURAL BREAK PICADA 24 X 120G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,120G,24X120G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13406,NATURAL BREAK DESAYUNO 24X120G,NATURAL BREAK DESAYUNO 24X120G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,120G,24X120G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13414,CAR.BUT.T.SDO 12X100,CAR.BUT.T.SDO 12X100,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,100,12X100,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13415,CAR.FRUTALES 12X100G,CAR.FRUTALES 12X100G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,100G,12X100G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13418,BUTTER TOFFEES LECHE 36x140gr,BUTTER TOFFEES LECHE 36x140gr,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,140GR,36X140GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13421,RELLENOS MIEL 36X140G,RELLENOS MIEL 36X140G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,140G,36X140G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13422,MENTA CHOCOLATE 36X140G,MENTA CHOCOLATE 36X140G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,140G,36X140G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13423,RELLENOS FRUTALES 36 X 140G,RELLENOS FRUTALES 36 X 140G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,140G,36X140G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13425,MENTA CRISTAL 36X140G,MENTA CRISTAL 36X140G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,140G,36X140G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13437,CHOCOLAT FLIAR GODET 4X16X100G,CHOCOLAT FLIAR GODET 4X16X100G,false,unidad,unidad,unidades,UNIDAD,,16,,4,1,64,3_factores,4,16,100G,4X16X100G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13445,SAL.POM.NOEL.24X340G,SAL.POM.NOEL.24X340G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,340G,24X340G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13446,SAL.PIZ.NOEL.24X340G,SAL.PIZ.NOEL.24X340G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,340G,24X340G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13447,SAL.FIL.NOEL.24X340G,SAL.FIL.NOEL.24X340G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,340G,24X340G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13448,SAL.PORT.NOEL.24X340,SAL.PORT.NOEL.24X340,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,340,24X340,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13464,TABL CH LEC/MANI ARC 6x14x95gr,TABL CH LEC/MANI ARC 6x14x95gr,false,unidad,unidad,unidades,UNIDAD,,14,,6,1,84,3_factores,6,14,95GR,6X14X95GR,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
13471,FORATTI LA CAMPAGNOLA 20X500G,FORATTI LA CAMPAGNOLA 20X500G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,500G,20X500G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13474,MOÑO LA CAMPAGNOLA 15X500G,MOÑO LA CAMPAGNOLA 15X500G,false,unidad,unidad,unidades,UNIDAD,,,,,1,15,2_factores,15,,500G,15X500G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13476,AVE MARÍA LA CAMPAGNOLA 15X500,AVE MARÍA LA CAMPAGNOLA 15X500,false,unidad,unidad,unidades,UNIDAD,,,,,1,15,2_factores,15,,500,15X500,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13477,DEDALITOS LA CAMPAGNOLA 15X500,DEDALITOS LA CAMPAGNOLA 15X500,false,unidad,unidad,unidades,UNIDAD,,,,,1,15,2_factores,15,,500,15X500,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13479,TALLARÍN ARCOR 20X500G,TALLARÍN ARCOR 20X500G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,500G,20X500G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13482,MOÑO ARCOR 15X500G,MOÑO ARCOR 15X500G,false,unidad,unidad,unidades,UNIDAD,,,,,1,15,2_factores,15,,500G,15X500G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13486,CABELLO DE ANGEL ARCOR 15X500G,CABELLO DE ANGEL ARCOR 15X500G,false,unidad,unidad,unidades,UNIDAD,,,,,1,15,2_factores,15,,500G,15X500G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13487,BEB.PV.DIET.CON.VAINI10.X7X32.G,BEB.PV.DIET.CON.VAINI10.X7X32.G,false,unidad,unidad,unidades,UNIDAD,,,,,1,7,2_factores,7,,32,7X32,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13521,MENTA CRISTAL 6X891G,MENTA CRISTAL 6X891G,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,891G,6X891G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13525,HELADO GELATO AGUILA CHOCOLATE INTENSO X250CC,GELATTO AGU CHOC/AMARGO 6X250G,true,unidad,unidad,UNIDAD,UNIDAD,,,,,1,6,2_factores,6,,250G,6X250G,2f_default_unidad,nombre_gev_2f_unidad,alta,cargar_packing_desde_nombre,
13527,KOPA CHOCOLA/AME 18X90G(150cc),KOPA CHOCOLA/AME 18X90G(150cc),false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,90G,18X90G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13577,GALL.CM.AVE/CHO NVA. 25x180gr,GALL.CM.AVE/CHO NVA. 25x180gr,false,unidad,unidad,unidades,UNIDAD,,,,,1,25,2_factores,25,,180GR,25X180GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13578,GALL.CM.AVE/PASAS NV 25x180gr,GALL.CM.AVE/PASAS NV 25x180gr,false,unidad,unidad,unidades,UNIDAD,,,,,1,25,2_factores,25,,180GR,25X180GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13579,GALL.CM.AVE/MANZ.NVA 25x180gr,GALL.CM.AVE/MANZ.NVA 25x180gr,false,unidad,unidad,unidades,UNIDAD,,,,,1,25,2_factores,25,,180GR,25X180GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13582,POSTRE BOB REGULAR 42X95G,POSTRE BOB REGULAR 42X95G,false,unidad,unidad,unidades,UNIDAD,,,,,1,42,2_factores,42,,95G,42X95G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13587,BOMBONCITOS DDL12X180G,BOMBONCITOS DDL12X180G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,180G,12X180G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13611,SERRANITAS ARCOR 42X105GRS,SERRANITAS ARCOR 42X105GRS,false,unidad,unidad,unidades,UNIDAD,,,,,1,42,2_factores,42,,105GRS,42X105GRS,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13614,MOG.SOPA TENEBROSA 500x6,MOG.SOPA TENEBROSA 500x6,false,unidad,unidad,unidades,UNIDAD,,,,,1,500,2_factores,500,,6,500X6,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13617,CHUP.EVOLUTION 12X24,CHUP.EVOLUTION 12X24,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,24,12X24,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13618,MANO RECOLECTORA 6X3,MANO RECOLECTORA 6X3,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,3,6X3,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13620,"CHICLE ALKA MENTA 30X20X6,7G","CHICLE ALKA MENTA 30X20X6,7G",false,unidad,display,unidades,DISPLAY,,20,,30,1,30,3_factores,30,20,"6,7G","30X20X6,7G",3f_keyword_display:chicle,nombre_almaro_3f_display,alta,cargar_packing_desde_nombre,
13628,POST.CH.ALMEND AG.DOR 21X160G,POST.CH.ALMEND AG.DOR 21X160G,false,unidad,unidad,unidades,UNIDAD,,,,,1,21,2_factores,21,,160G,21X160G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13629,POST.SA BERRIES AG.DOR 21X160G,POST.SA BERRIES AG.DOR 21X160G,false,unidad,unidad,unidades,UNIDAD,,,,,1,21,2_factores,21,,160G,21X160G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13634,POSTRE BOB TENTAC. NAV 42X120G,POSTRE BOB TENTAC. NAV 42X120G,false,unidad,unidad,unidades,UNIDAD,,,,,1,42,2_factores,42,,120G,42X120G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13637,POSTRE BOB BOMBABON 42X110G,POSTRE BOB BOMBABON 42X110G,false,unidad,unidad,unidades,UNIDAD,,,,,1,42,2_factores,42,,110G,42X110G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
13638,POSTR BOB BOMBABON 24X250G,POSTR BOB BOMBABON 24X250G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,250G,24X250G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
