product_code,nombre_almaro,nombre_excel,um_ventas_excel,um_precio_excel,bu_un,bu_di,di_un,umv_tipo_actual,umv_tipo_propuesto,unidades_por_display_actual,unidades_por_display_propuesto,displays_por_bulto_actual,displays_por_bulto_propuesto,unidades_por_bulto_actual,unidades_por_bulto_propuesto,cantidad_minima_actual,cantidad_minima_propuesta,regla
12187,HELADO POSTRE AGUILA 6X637G,POSTRE AGUILA 6U X 637G,DI,DI,6,6,1,unidad,display,,,,6,6,6,1,1,precio_DI
12188,POSTRE ALMENDRADO 6UX675G,POSTRE ALMENDRADO 6UX675G,DI,DI,6,6,1,unidad,display,,,,6,6,6,1,1,precio_DI
12189,POSTRE CHOCOTORTA 6U,POSTRE CHOCOTORTA 6U,DI,DI,6,6,1,unidad,display,,,,6,1,6,1,1,precio_DI
12190,HELADO POSTRE BONOBON 6X637G,POSTRE BON O BON 6U X 637G,DI,DI,6,6,1,unidad,display,,,,6,6,6,1,1,precio_DI
12191,PALITO CINDOR 12D X 6U X 50G,PALITO CINDOR 12D X 6U X 50G,DI,DI,72,12,6,unidad,display,,6,,12,1,12,1,1,precio_DI
12200,PERLA MORAS 6X500G-H,PERLA MORAS 6X500G-H,DI,DI,546,6,91,unidad,display,,91,,6,6,6,1,1,precio_DI
12201,TORRE EN COLORES 6X4,TORRE EN COLORES 6X4,DI,DI,600,6,100,unidad,display,,100,,6,6,6,1,1,precio_DI
12203,MOGUL FRU-LIM-NAR 12DX6UX60G,MOGUL FRU-LIM-NAR 12DX6UX60G,DI,DI,72,12,6,unidad,display,,6,,12,1,12,1,1,precio_DI
12204,CALAB.MAST.HALLOW.12,CALAB.MAST.HALLOW.12,DI,DI,1440,12,120,unidad,display,,120,,12,1,12,1,1,precio_DI
12206,ESFERAS MORAS 12X250,ESFERAS MORAS 12X250,DI,DI,12,12,1,unidad,display,,,,12,12,12,1,1,precio_DI
12217,CONITOS UNICORNIOS 12X12X25 GRS,CONITOS UNICORNIOS 12X12X25 GRS,DI,DI,144,12,12,unidad,display,,12,,12,1,12,1,1,precio_DI
12218,HUEVO C/SORP UNICORN 6X8X20G,HUEVO C/SORP UNICORN 6X8X20G,DI,DI,96,8,12,unidad,display,,12,,8,1,8,1,1,precio_DI
12221,PAST.PASTI-BOOM 24X1,PAST.PASTI-BOOM 24X1,DI,DI,288,24,12,unidad,display,,12,,24,24,24,1,1,precio_DI
12223,ROCKL BLACK&WHITE 12,ROCKL BLACK&WHITE 12,DI,DI,288,12,24,unidad,display,,24,,12,1,12,1,1,precio_DI
12224,TUPPER BATAL.BEST.RO,TUPPER BATAL.BEST.RO,DI,DI,12,12,1,unidad,display,,,,12,1,12,1,1,precio_DI
12237,JG.PV.HALLOWEE.CEREZ 12X18X20 GR,JG.PV.HALLOWEE.CEREZ 12X18X20 GR,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
12238,JG.PV.HALLOWEEN.UVA. 12X18X20 G,JG.PV.HALLOWEEN.UVA. 12X18X20 G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
12239,JG.PV.HALLO.COL/TUTT 12X18X20 GR,JG.PV.HALLO.COL/TUTT 12X18X20 GR,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
12240,JG.PV.COLLE.MZNA/MIE 16X18X9GR,JG.PV.COLLE.MZNA/MIE 16X18X9GR,DI,DI,288,16,18,unidad,display,,18,,16,1,16,1,1,precio_DI
12241,JG.PV.COLLE.FRUT.BOS 16X18X9G,JG.PV.COLLE.FRUT.BOS 16X18X9G,DI,DI,288,16,18,unidad,display,,18,,16,1,16,1,1,precio_DI
12242,JG.PV.COLLE.MELO/PEP 16X18X9GR,JG.PV.COLLE.MELO/PEP 16X18X9GR,DI,DI,288,16,18,unidad,display,,18,,16,1,16,1,1,precio_DI
12243,CH TL CR MENTA 24X6X15.3GR,CH TL CR MENTA 24X6X15.3GR,DI,DI,144,24,6,unidad,display,,6,,24,1,24,1,1,precio_DI
12244,CH TL CR FRUTILLA 24X6X15.3GR,CH TL CR FRUTILLA 24X6X15.3GR,DI,DI,144,24,6,unidad,display,,6,,24,1,24,1,1,precio_DI
12248,CHI.MIGLOB.HW.TATTOO,CHI.MIGLOB.HW.TATTOO,DI,DI,72,6,12,unidad,display,,12,,6,1,6,1,1,precio_DI
12249,CHUP.EXH.TROMP.UNICO,CHUP.EXH.TROMP.UNICO,DI,DI,600,12,50,unidad,display,,50,,12,1,12,1,1,precio_DI
12250,CHUP.TROMP.HALLOW.12,CHUP.TROMP.HALLOW.12,DI,DI,600,12,50,unidad,display,,50,,12,1,12,1,1,precio_DI
12254,STARLIGHT CRAZY 36X1,STARLIGHT CRAZY 36X1,DI,DI,828,36,23,unidad,display,,23,,36,36,36,1,1,precio_DI
12257,ESFERA NAV.ALM CHO A,ESFERA NAV.ALM CHO A,DI,DI,12,12,1,unidad,display,,,,12,1,12,1,1,precio_DI
12258,ESFERA NAV. ROCKLETS,ESFERA NAV. ROCKLETS,DI,DI,12,12,1,unidad,display,,,,12,1,12,1,1,precio_DI
12259,ESFERA NAV.MANI CR.A,ESFERA NAV.MANI CR.A,DI,DI,12,12,1,unidad,display,,,,12,1,12,1,1,precio_DI
12262,ESFERA MORA NAVIDAD,ESFERA MORA NAVIDAD,DI,DI,12,12,1,unidad,display,,,,12,1,12,1,1,precio_DI
12263,HVITO AGUILA BAND.27,HVITO AGUILA BAND.27,DI,DI,540,27,20,unidad,display,,20,,27,1,27,1,1,precio_DI
12264,CALABAZA HAL.HUESOS 12X4,CALABAZA HAL.HUESOS 12X4,DI,DI,1632,12,136,unidad,display,,136,,12,12,12,1,1,precio_DI
12282,AL.LIQ NAR/DUR/TE.NEGRO BC 12X1L,AL.LIQ NAR/DUR/TE.NEGRO BC 12X1L,DI,DI,12,12,1,unidad,display,,,,12,12,12,1,1,precio_DI
12283,AL.LIQ PER/UVA/TE.VERDE BC 12X1L,AL.LIQ PER/UVA/TE.VERDE BC 12X1L,DI,DI,12,12,1,unidad,display,,,,12,12,12,1,1,precio_DI
12284,AL.LIQ MANZ/GRA/TE.BLANCO BC 12X1L,AL.LIQ MANZ/GRA/TE.BLANCO BC 12X1L,DI,DI,12,12,1,unidad,display,,,,12,12,12,1,1,precio_DI
12289,LONCHERA HVO.AVENGER,LONCHERA HVO.AVENGER,DI,DI,168,24,7,unidad,display,,7,,24,1,24,1,1,precio_DI
12290,LONCHERA HVO.FROZEN,LONCHERA HVO.FROZEN,DI,DI,168,24,7,unidad,display,,7,,24,1,24,1,1,precio_DI
12291,CUBANIT.CHO.AGUILA 3,CUBANIT.CHO.AGUILA 3,DI,DI,768,32,24,unidad,display,,24,,32,1,32,1,1,precio_DI
12305,HUEVO AUTOS LOCOS BO,HUEVO AUTOS LOCOS BO,DI,DI,12,12,1,unidad,display,,,,12,1,12,1,1,precio_DI
12306,HTVO.AGUILA VASO V.2,HTVO.AGUILA VASO V.2,DI,DI,240,24,10,unidad,display,,10,,24,1,24,1,1,precio_DI
12309,HVO.ROCKLET VASO TER,HVO.ROCKLET VASO TER,DI,DI,168,24,7,unidad,display,,7,,24,1,24,1,1,precio_DI
12310,HVO PIXAR TUPPER 12X,HVO PIXAR TUPPER 12X,DI,DI,240,12,20,unidad,display,,20,,12,1,12,1,1,precio_DI
12311,HVO BOB TUPPER 12X20,HVO BOB TUPPER 12X20,DI,DI,240,12,20,unidad,display,,20,,12,12,12,1,1,precio_DI
12312,HVO.PAW PATROL VASO,HVO.PAW PATROL VASO,DI,DI,168,24,7,unidad,display,,7,,24,1,24,1,1,precio_DI
12313,HVO.AVENGER VASO 24X,HVO.AVENGER VASO 24X,DI,DI,168,24,7,unidad,display,,7,,24,1,24,1,1,precio_DI
12314,HVO.FROZEN VASO 24X7,HVO.FROZEN VASO 24X7,DI,DI,168,24,7,unidad,display,,7,,24,24,24,1,1,precio_DI
12315,HVO PRINCES.VASO 24X,HVO PRINCES.VASO 24X,DI,DI,168,24,7,unidad,display,,7,,24,1,24,1,1,precio_DI
12317,HVO.FROZEN 8X12U.X22,HVO.FROZEN 8X12U.X22,DI,DI,96,8,12,unidad,display,,12,,8,8,8,1,1,precio_DI
12318,HVO.AVENGER 8X12U.X2,HVO.AVENGER 8X12U.X2,DI,DI,96,8,12,unidad,display,,12,,8,8,8,1,1,precio_DI
12319,HVO.PIXAR VASO 24X7U,HVO.PIXAR VASO 24X7U,DI,DI,168,24,7,unidad,display,,7,,24,24,24,1,1,precio_DI
12335,HUEVO AUTOS LOCOS ROCK 12X170G,HUEVO AUTOS LOCOS ROCK 12X170G,DI,DI,12,12,1,unidad,display,,,,12,12,12,1,1,precio_DI
12336,HVO LEC LIC.AVENGERS,HVO LEC LIC.AVENGERS,DI,DI,24,4,6,unidad,display,,6,,4,1,4,1,1,precio_DI
12337,HUEVO LECHE PIXAR 4X,HUEVO LECHE PIXAR 4X,DI,DI,24,4,6,unidad,display,,6,,4,1,4,1,1,precio_DI
12341,BARRA CM PROT F.SECO,BARRA CM PROT F.SECO,UN,DI,120,6,20,unidad,display,,20,,6,1,6,1,1,precio_DI
12344,MOG. TWIST.VAINILLA 24X200G,MOG. TWIST.VAINILLA 24X200G,DI,DI,960,24,40,unidad,display,,40,,24,24,24,1,1,precio_DI
12345,MOG.PUFFS FRUTILLA 2,MOG.PUFFS FRUTILLA 2,DI,DI,816,24,34,unidad,display,,34,,24,1,24,1,1,precio_DI
12346,MOG.MARSHMALLOWS SAN,MOG.MARSHMALLOWS SAN,DI,DI,1848,24,77,unidad,display,,77,,24,1,24,1,1,precio_DI
12350,CH EXTREME BBERRY 30X20X6.7G,CH EXTREME BBERRY 30X20X6.7G,DI,DI,600,30,20,unidad,display,,20,,30,1,30,1,1,precio_DI
12353,MOGUL MORAS 16X250G,MOGUL MORAS 16X250G,DI,DI,992,16,62,unidad,display,,62,,16,16,16,1,1,precio_DI
12354,MORAS MOGUL 24X70G (,MORAS MOGUL 24X70G (,DI,DI,408,24,17,unidad,display,,17,,24,24,24,1,1,precio_DI
12383,CHUP. MIGLOBS 12X24X,CHUP. MIGLOBS 12X24X,DI,DI,288,12,24,unidad,display,,24,,12,1,12,1,1,precio_DI
12388,MOGUL EUCALIPTUS 12X10X50G,MOGUL EUCALIPTUS 12X10X50G,DI,DI,120,12,10,unidad,display,10,10,12,12,120,12,1,1,precio_DI
12392,MOGUL FRUTILLAS ACIDAS 6X500G,MOGUL FRUTILLAS ACIDAS 6X500G,DI,DI,498,6,83,unidad,display,,83,,6,6,6,1,1,precio_DI
12393,MOGUL OSITOS 6X500G,MOGUL OSITOS 6X500G,DI,DI,1152,6,192,unidad,display,,192,,6,6,6,1,1,precio_DI
12413,CRUNCHER POCHOC ROCK,CRUNCHER POCHOC ROCK,DI,DI,80,8,10,unidad,display,,10,,8,1,8,1,1,precio_DI
12414,CRUNCHER BCO ROCK 8X,CRUNCHER BCO ROCK 8X,UN,DI,80,8,10,unidad,display,,10,,8,1,8,1,10,precio_DI
12416,BARRA DE ARROZ ARCOR 6X20X16G,BARRA DE ARROZ ARCOR 6X20X16G,UN,DI,120,6,20,unidad,display,,20,,6,1,6,1,1,precio_DI
12422,ALF AGUILA MINI BCO 6x20x24gr,ALF AGUILA MINI BCO 6x20x24gr,DI,DI,120,6,20,unidad,display,,20,,6,1,6,1,1,precio_DI
12554,BAÑO REP.FRUT.AGUILA 8 X 6 X 150,BAÑO REP.FRUT.AGUILA 8 X 6 X 150,UN,DI,48,8,6,unidad,display,6,6,8,8,48,8,1,1,precio_DI
12561,SIMPLE DIETA CONTROL 24X12X8U,SIMPLE DIETA CONTROL 24X12X8U,DI,DI,288,24,12,unidad,display,,12,,24,1,24,1,1,precio_DI
12575,ROCKLETS NICKELODEON,ROCKLETS NICKELODEON,DI,DI,288,12,24,unidad,display,,24,,12,1,12,1,1,precio_DI
12580,BARR COOKIES/CÂ SIMPLE 6X16X45,BARR COOKIES/CÂ SIMPLE 6X16X45,UN,DI,96,6,16,unidad,display,,16,,6,1,6,1,1,precio_DI
12581,BARRA CAPPUCCINO SIMPLE 6X16X45,BARRA CAPPUCCINO SIMPLE 6X16X45,UN,DI,96,6,16,unidad,display,,16,,6,1,6,1,1,precio_DI
12582,CHUP. EXTREME DUO 12,CHUP. EXTREME DUO 12,DI,DI,288,12,24,unidad,display,,24,,12,1,12,1,1,precio_DI
12591,MOG.SOPA TENEBROSA 2,MOG.SOPA TENEBROSA 2,DI,DI,384,24,16,unidad,display,,16,,24,1,24,1,1,precio_DI
12593,MAST.HALLOWEEN 20X39,MAST.HALLOWEEN 20X39,DI,DI,2400,20,120,unidad,display,,120,,20,20,20,1,1,precio_DI
12628,CEREAL MIX YOG/VAI. 6X20X26G,CEREAL MIX YOG/VAI. 6X20X26G,UN,DI,120,6,20,unidad,display,,20,,6,1,6,1,4,precio_DI
12683,CAR.MP ZERO SANDIA 12X12X8,CAR.MP ZERO SANDIA 12X12X8,DI,DI,144,12,12,unidad,display,,12,,12,1,12,1,1,precio_DI
12691,MIX TURRONES Y TABLETAS 8X15UN,MIX TURRONES Y TABLETAS 8X15UN,DI,DI,120,8,15,unidad,display,,15,,8,8,8,1,1,precio_DI
12694,PINTA LENGUA LOTSA FIZZ 12X49,PINTA LENGUA LOTSA FIZZ 12X49,DI,DI,1560,12,130,unidad,display,,130,,12,12,12,1,1,precio_DI
12709,CHUP.MR.P.MONST.BI-P,CHUP.MR.P.MONST.BI-P,DI,DI,600,12,50,unidad,display,,50,,12,1,12,1,1,precio_DI
12737,BUT. TOFFEES COCO 6X822G,BUT. TOFFEES COCO 6X822G,DI,DI,822,6,137,unidad,display,,137,,6,6,6,1,1,precio_DI
12758,MINI COFLER ALMENDRAS 12X4X50G,MINI COFLER ALMENDRAS 12X4X50G,DI,DI,48,12,4,unidad,display,4,4,12,12,48,12,1,1,precio_DI
12776,POSTRE.BC.VAINILLA.6X8X50GR,POSTRE.BC.VAINILLA.6X8X50GR,UN,DI,48,6,8,unidad,display,8,8,6,6,48,6,1,4,precio_DI
12777,POSTRE.BC.LIMON.CREMA.6X8X50GR,POSTRE.BC.LIMON.CREMA.6X8X50GR,UN,DI,48,6,8,unidad,display,8,8,6,6,48,6,1,4,precio_DI
12778,POSTRE.BC.CHOCOLATE.6X8X60GR,POSTRE.BC.CHOCOLATE.6X8X60GR,UN,DI,48,6,8,unidad,display,8,8,6,6,48,6,1,4,precio_DI
12779,GELATINA.MOGUL.SANDIA.6X8X30GR,GELATINA.MOGUL.SANDIA.6X8X30GR,UN,DI,48,6,8,unidad,display,,8,,6,1,6,1,4,precio_DI
12782,CALABAZA-CRUNCH 18X5,CALABAZA-CRUNCH 18X5,DI,DI,18,18,1,unidad,display,,,,18,18,18,1,1,precio_DI
12783,CALABAZA-CRUNCH 28X8,CALABAZA-CRUNCH 28X8,DI,DI,28,28,1,unidad,display,,,,28,28,28,1,1,precio_DI
12784,LATA BUTTER TOF.12X3,LATA BUTTER TOF.12X3,DI,DI,648,12,54,unidad,display,,54,,12,12,12,1,1,precio_DI
12788,CALAB.MASTIC.FTUT.12,CALAB.MASTIC.FTUT.12,DI,DI,12,12,1,unidad,display,,,,12,1,12,1,1,precio_DI
12795,"BUT.TOF.LECHE6X907,5","BUT.TOF.LECHE6X907,5",DI,DI,990,6,165,unidad,display,,165,,6,6,6,1,1,precio_DI
12799,BUTTER TOFFEES LECHE,BUTTER TOFFEES LECHE,DI,DI,768,48,16,unidad,display,,16,,48,1,48,1,1,precio_DI
12800,BUTTER TOFFEES CHOCOLATE48X90G,BUTTER TOFFEES CHOCOLATE48X90G,DI,DI,720,48,15,unidad,display,,15,,48,48,48,1,1,precio_DI
12801,BUTTER TOFFEES BON O BON48X90G,BUTTER TOFFEES BON O BON48X90G,DI,DI,720,48,15,unidad,display,,15,,48,48,48,1,1,precio_DI
12805,JG.PV.BC.POM.AMARILL.16X18X9 G,JG.PV.BC.POM.AMARILL.16X18X9 G,DI,DI,288,16,18,unidad,display,,18,,16,1,16,1,1,precio_DI
12809,ROCK WHITE HALLOWEEN,ROCK WHITE HALLOWEEN,DI,DI,288,12,24,unidad,display,,24,,12,1,12,1,1,precio_DI
12812,HVO.VASO TRANSFOR.24X7U.X10G,HVO.VASO TRANSFOR.24X7U.X10G,DI,DI,168,24,7,unidad,display,,7,,24,24,24,1,1,precio_DI
12835,CHIC POOSH TUTTI FRUTTI 18X250,CHIC POOSH TUTTI FRUTTI 18X250,DI,DI,900,18,50,unidad,display,,50,,18,18,18,1,1,precio_DI
12837,CHIC POOSH FRUTILLA 18X250G,CHIC POOSH FRUTILLA 18X250G,DI,DI,900,18,50,unidad,display,,50,,18,18,18,1,1,precio_DI
12841,AGRUP.PICADITA DULCE 18X320G,AGRUP.PICADITA DULCE 18X320G,DI,DI,72,18,4,unidad,display,,4,,18,18,18,1,1,precio_DI
12843,HVO.VASO P.PATROL P.G 24X70G,HVO.VASO P.PATROL P.G 24X70G,DI,DI,168,24,7,unidad,display,,7,,24,24,24,1,1,precio_DI
12844,HVO.VASO TERM.SIRENA 24X7X10G,HVO.VASO TERM.SIRENA 24X7X10G,DI,DI,168,24,7,unidad,display,,7,,24,1,24,1,1,precio_DI
12853,CARAMELO ARCOR STRONG10X800G,CARAMELO ARCOR STRONG10X800G,DI,DI,4000,10,400,unidad,display,,400,,10,10,10,1,1,precio_DI
12862,JG.PV.NARANJA/VERBEN,JG.PV.NARANJA/VERBEN,DI,DI,288,16,18,unidad,display,,18,,16,1,16,1,1,precio_DI
12863,JG.PV.LIMONADA/PEPIN,JG.PV.LIMONADA/PEPIN,DI,DI,288,16,18,unidad,display,,18,,16,1,16,1,1,precio_DI
12864,JG.PV.BC.POMEL/CEDRO,JG.PV.BC.POMEL/CEDRO,DI,DI,288,16,18,unidad,display,,18,,16,1,16,1,1,precio_DI
12866,HVO.SIRENA PENCI 8X12X22GR,HVO.SIRENA PENCI 8X12X22GR,DI,DI,96,8,12,unidad,display,,12,,8,1,8,1,1,precio_DI
12882,MOGUL JELLY BUTTONS 16X220G,MOGUL JELLY BUTTONS 16X220G,DI,DI,736,16,46,unidad,display,,46,,16,16,16,1,1,precio_DI
12890,MOGUL ANILLOS 16X220G,MOGUL ANILLOS 16X220G,DI,DI,544,16,34,unidad,display,,34,,16,16,16,1,1,precio_DI
12891,MOGUL EUCALIPTUS 16X220G.,MOGUL EUCALIPTUS 16X220G.,DI,DI,672,16,42,unidad,display,,42,,16,16,16,1,1,precio_DI
12929,COMBO LUNCH+JUGO ARC,COMBO LUNCH+JUGO ARC,DI,DI,48,6,8,unidad,display,,8,,6,1,6,1,1,precio_DI
12930,MINI AGUILA CHO BAND. 16X6X24G,MINI AGUILA CHO BAND. 16X6X24G,DI,DI,96,16,6,unidad,display,,6,,16,1,16,1,1,precio_DI
12978,BOM BOB DD.LECHE 24X12X16G,BOM BOB DD.LECHE 24X12X16G,DI,DI,288,24,12,unidad,display,,12,,24,1,24,1,1,precio_DI
12983,CAR.SIMP.VITAC.D.LEC,CAR.SIMP.VITAC.D.LEC,DI,DI,720,12,60,unidad,display,,60,,12,1,12,1,1,precio_DI
13004,CHICLE POOSH FRUTIS 18X202G.,CHICLE POOSH FRUTIS 18X202G.,DI,DI,810,18,45,unidad,display,,45,,18,18,18,1,1,precio_DI
13015,"MOGUL CONITOS X1,1 K","MOGUL CONITOS X1,1 K",DI,DI,3000,6,500,unidad,display,,500,,6,1,6,1,1,precio_DI
13016,JELLY BUTT 6X1.1 KG,JELLY BUTT 6X1.1 KG,DI,DI,1404,6,234,unidad,display,,234,,6,6,6,1,1,precio_DI
13057,MP2.CREAMIX BERRIES1,MP2.CREAMIX BERRIES1,DI,DI,144,12,12,unidad,display,,12,,12,1,12,1,1,precio_DI
13058,MP.CREAMIX FRUTILLA,MP.CREAMIX FRUTILLA,DI,DI,144,12,12,unidad,display,,12,,12,1,12,1,1,precio_DI
13059,PP CON LECHE LG SOBR 8X8X65G,PP CON LECHE LG SOBR 8X8X65G,UN,DI,64,8,8,unidad,display,8,8,8,8,64,8,1,1,precio_DI
13070,SIMPLE COLAGENO 6x60,SIMPLE COLAGENO 6x60,DI,DI,360,6,60,unidad,display,,60,,6,6,6,1,1,precio_DI
13071,SIMPLE COLAGENO 12x28,SIMPLE COLAGENO 12x28,DI,DI,336,12,28,unidad,display,,28,,12,12,12,1,1,precio_DI
13099,MOGUL CONITOS 16X220G,MOGUL CONITOS 16X220G,DI,DI,1600,16,100,unidad,display,,100,,16,16,16,1,1,precio_DI
13159,MERMELADA BC FRAMBUESA 12X390G,MERM. FRAMBUESA BC 12x390gr,DI,DI,12,12,1,unidad,display,,,,12,12,12,1,1,precio_DI
13162,JG.PV.ARCOR.NARANJA.12X18X18 G,JG.PV.ARCOR.NARANJA.12X18X18 G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13163,JG.PV.ARCOR.MANZANA.12X18X18 G,JG.PV.ARCOR.MANZANA.12X18X18 G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13164,JG.PV.ARCOR.MULTIFR.12X18X18 G,JG.PV.ARCOR.MULTIFR.12X18X18 G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13165,JG.PV.ARCOR.NAR.DUR.12X18X18 G,JG.PV.ARCOR.NAR.DUR.12X18X18 G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13166,JG.PV.ARCOR.LIMONADA.12X18X18G,JG.PV.ARCOR.LIMONADA.12X18X18G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13167,JG.PV.ARCOR.ANANA.12X18X15 G,JG.PV.ARCOR.ANANA.12X18X15 G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13168,JG.PV.ARCOR.NAR.BAN.12X18X18 G,JG.PV.ARCOR.NAR.BAN.12X18X18 G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13169,JG.PV.ARCOR.NAR.DUL.12X18X18 G,JG.PV.ARCOR.NAR.DUL.12X18X18 G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13170,JG.PV.ARCOR.NJA.MANG.12X18X18G,JG.PV.ARCOR.NJA.MANG.12X18X18G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13171,JG.PV.ARCOR FRUTILLA 12X18X18G,JG.PV.ARCOR FRUTILLA 12X18X18G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13172,JG.PV. ARCOR DURAZNO 12X18X18G,JG.PV. ARCOR DURAZNO 12X18X18G,DI,DI,216,12,18,unidad,display,,18,,12,1,12,1,1,precio_DI
13192,POSTRE BC VAINILLA 6X8X50G,POSTRE.BC.VAINILLA.6X8X50GR,UN,DI,48,6,8,unidad,display,8,8,6,6,48,6,1,1,precio_DI
13202,GEL.DURAZNO.LIGHT.BC.6X8X20.G,GEL.DURAZNO.LIGHT.BC.6X8X20.G,UN,DI,48,6,8,unidad,display,,8,,6,1,6,1,1,precio_DI
13204,GEL.CEREZA.GODET.6X8X25.GR,GEL.CEREZA.GODET.6X8X25.GR,UN,DI,48,6,8,unidad,display,,8,,6,1,6,1,1,precio_DI
13211,GEL.MANZANA.MOGUL.6X8X25.GR.,GEL.MANZANA.MOGUL.6X8X25.GR.,UN,DI,48,6,8,unidad,display,,8,,6,1,6,1,4,precio_DI
13282,CHUP EVOL CEREZA 24X10UX18G,CHUP EVOL CEREZA 24X10UX18G,DI,DI,240,24,10,unidad,display,,10,,24,1,24,1,1,precio_DI
13287,MOGUL OSITOS 24X150G,MOGUL OSITOS 24X150G,DI,DI,1368,24,57,unidad,display,,57,,24,24,24,1,1,precio_DI
13288,MOGUL SURTIDO 16X200,MOGUL SURTIDO 16X200,DI,DI,640,16,40,unidad,display,,40,,16,16,16,1,1,precio_DI
13289,"HVO TOFI DISPLAY 8X60X8,4GR","HVO TOFI DISPLAY 8X60X8,4GR",UN,DI,480,8,60,unidad,display,,60,,8,1,8,1,5,precio_DI
13304,PP SOBRE ESP CREMA LTO 8X8X65,PP SOBRE ESP CREMA LTO 8X8X65,UN,DI,64,8,8,unidad,display,8,8,8,8,64,8,1,1,precio_DI
13320,HVO BOB ESPONJA 9X170G DOYP,HVO BOB ESPONJA 9X170G DOYP,DI,DI,9,9,1,unidad,display,,,,9,9,9,1,1,precio_DI
13342,OBLEA ARCOR 8X20X20G,OBLEA ARCOR 8X20X20G,UN,DI,160,8,20,unidad,display,20,20,8,8,160,8,1,4,precio_DI
13352,CARAMELOS SURTIDOS ARC.12X242G,CARAMELOS SURTIDOS ARC.12X242G,DI,DI,480,12,40,unidad,display,,40,,12,12,12,1,1,precio_DI
13357,ALFAJOR MINITORTA BLANCO 21X69G,ALF. MINITORTA BCO 21X69G,DI,DI,21,21,1,unidad,display,,,,21,21,21,1,1,precio_DI
13363,MINI AGUILA BCO BAND. 16X6X24G,MINI AGUILA BCO BAND. 16X6X24G,DI,DI,96,16,6,unidad,display,,6,,16,1,16,1,1,precio_DI
13394,HUEVO C/SORPRE TOYS,HUEVO C/SORPRE TOYS,DI,DI,96,8,12,unidad,display,,12,,8,1,8,1,1,precio_DI
13398,MOGUL DIENTES (10%GR,MOGUL DIENTES (10%GR,DI,DI,600,6,100,unidad,display,,100,,6,1,6,1,1,precio_DI
13402,MOGUL CONITOS YOGUS 6X500G,MOGUL CONITOS YOGUS 6X500G,DI,DI,1362,6,227,unidad,display,,227,,6,6,6,1,1,precio_DI
13410,MOGUL TUBITOS FRUTILLA X15G,MOGUL TUBITOS FRUTILLA X15G,DI,DI,144,12,12,unidad,display,,12,,12,1,12,1,1,precio_DI
13411,MOGUL TUBITOS FRUTILLA X70G,MOGUL TUBITOS FRUTILLA X70G,DI,DI,96,12,8,unidad,display,,8,,12,1,12,1,1,precio_DI
13413,"MOGUL TUBITOS FRUTILLA X1,35KG","MOGUL TUBITOS FRUTILLA X1,35KG",DI,DI,2214,9,246,unidad,display,,246,,9,1,9,1,1,precio_DI
13414,CAR.BUT.T.SDO 12X100,CAR.BUT.T.SDO 12X100,DI,DI,204,12,17,unidad,display,,17,,12,12,12,1,1,precio_DI
13415,CAR.FRUTALES 12X100G,CAR.FRUTALES 12X100G,DI,DI,168,12,14,unidad,display,,14,,12,12,12,1,1,precio_DI
13416,CARAMELERA ACRÃ?LICO,CARAMELERA ACRÃ?LICO,DI,DI,480,12,40,unidad,display,,40,,12,1,12,1,1,precio_DI
13418,BUTTER TOFFEES LECHE 36x140gr,BUTTER TOFFEES LECHE 36x140gr,DI,DI,900,36,25,unidad,display,,25,,36,36,36,1,1,precio_DI
13419,BUTTER TOFFEES CHOCO X 140G,BUTTER TOFFEES CHOCO X 140G,DI,DI,828,36,23,unidad,display,,23,,36,1,36,1,1,precio_DI
13422,MENTA CHOCOLATE 36X140G,MENTA CHOCOLATE 36X140G,DI,DI,936,36,26,unidad,display,,26,,36,36,36,1,1,precio_DI
13425,MENTA CRISTAL 36X140G,MENTA CRISTAL 36X140G,DI,DI,1116,36,31,unidad,display,,31,,36,36,36,1,1,precio_DI
13427,POTERA BUTTER TOFFEE,POTERA BUTTER TOFFEE,DI,DI,600,12,50,unidad,display,,50,,12,1,12,1,1,precio_DI
13487,BEB.PV.DIET.CON.VAINI10.X7X32.G,BEB.PV.DIET.CON.VAINI10.X7X32.G,UN,DI,70,10,7,unidad,display,,7,,10,7,10,1,1,precio_DI
13508,CAR MP CHERRY 12X14X,CAR MP CHERRY 12X14X,DI,DI,168,12,14,unidad,display,,14,,12,1,12,1,1,precio_DI
